tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
CPIM claims tripura tribals on the fringes crossing over to bangladesh for food and work #RejectBJP,CpimWBS,['RejectBJP'],2019-05-08,Wed,1126145985405693953,1,0,0.0
I hate all CPIM supporter whoever it may be....,sujitbabusona01,[],2019-05-08,Wed,1126143151717007361,0,0,-0.8
"Whoever you may be in my life if you support CPIM ,You are a BASTARD....and a brainless as well....",sujitbabusona01,[],2019-05-08,Wed,1126142743980281862,0,0,0.0
EC’s decision on Tripura election falls short of expectations Tripura CPI(M,tripuranewslive,[],2019-05-08,Wed,1126135695570083840,0,0,0.0
_Siddharth This should answer And it’s official data.,AbhishekGureja,[],2019-05-08,Wed,1126134258932826112,0,0,0.0
EC’s decision on Tripura falls short of expectations CPI(M,electionnewsbay,[],2019-05-08,Wed,1126163915166158850,0,0,0.0
"Raiganj seat is wide open between CPIM,Tmc and bjp Very close contest with cpim having an edge.",asmsoyeb,[],2019-05-08,Wed,1126159648380166144,0,0,0.03333333333333333
KD NEWS SERVICE SRINAGAR May 8 State Secretary CPI(M Gh Nabi Malik has said that the decision of National Highways Authority of India (NHAI to levy toll tax from local vehicles at a newly-established..,KashmirDespatch,[],2019-05-08,Wed,1126159097257185280,0,0,0.0
_WESTBENGAL Vote4Left,DRMUSTAKAHAMED1,[],2019-05-08,Wed,1126156769091145728,0,0,0.0
"#Secular India*#Brand West Bengal*#Vote4Left Today,Great Road Show from Mecheda to Tamluk in favor of Seikh Ibrahim Ali,CPIM candidate for Tamluk LS Constituency was led by Left Front Chairman Biman Basu.While BJP &amp TMC r getting lukewarm response,CPIM-LF receives warm welcome",SUNDARmyth,"['Secular', 'Brand', 'Vote4Left']",2019-05-08,Wed,1126156668901847041,4,2,0.4666666666666666
_WESTBENGAL _krishnan We are getting importance..India is,Iam73148688,[],2019-05-08,Wed,1126155423801794560,0,0,0.0
Bengal has areas where Congress is strong like Murshidabad and Malda Even Raiganj Congress will give a good fight Similarly CPIM has pockets and they can give 1 or 2 surprises.,sen_shubhro,[],2019-05-08,Wed,1126154358733729792,0,0,0.37777777777777777
I was hearing Nalini Singh in a NDTV program She doesn't have any understanding of the reality in Bengal Well Trinamool will get between 32 to 36 seats Congress even can win 2 to 3 seats even CPIM can win 1 to 3 seats The rest BJP can get.,sen_shubhro,[],2019-05-08,Wed,1126153698042793986,0,0,0.8
Revoke toll tax decision immediately CPI(M,NadeemNadu3,[],2019-05-08,Wed,1126152051854008320,0,0,0.0
#WHAT @_YogendraYadav _WESTBENGAL ETC NOT GOING TO PEKING4 DHARNA Will be served as ingredient in chowmein,CHOWKIDARNAGAS,['WHAT'],2019-05-08,Wed,1125968646734356480,0,0,0.0
ShahulAhm lathaksjgd PrannoyRoyNDTV C the fate of congress Chowkidar Chor Hai is copied from CPIM Strangely they called Rajiv Gandhi Chor Hai How bankrupt?,kimjemni,[],2019-05-06,Mon,1125264108536745984,0,0,-0.05
I wanna join politics in tripura against my Uncle he is tripura mla of tripura cpim gve me Chance bjp zindabad Bharat mata ki jai jai hind jai modi ji jai biplab da,ashkaran123,[],2019-05-08,Wed,1126179689171542016,0,0,0.0
Nothing short of a re-poll for the entire #TripuraWest parliamentary constituency will serve the purpose #CPIM said #LokSabhaElection2019,TheStatesmanLtd,"['TripuraWest', 'CPIM', 'LokSabhaElection2019']",2019-05-08,Wed,1126177400356687873,1,0,0.0
EC declares polling in 168 constituencies in Tripura (West ‘void’ #ElectionCommission #TripuraWest #Tripura #LokSabhaElections2019 #CPIM #BJP .,pennewstweet,"['ElectionCommission', 'TripuraWest', 'Tripura', 'LokSabhaElections2019', 'CPIM', 'BJP']",2019-05-08,Wed,1126177055362637824,0,0,0.0
"#Secular India*#Brand West Bengal*#Vote4Left Modi's fall is now inevitable.After Modi's fall,Didi won't stick in WB any longer.-Dr.Surjya Kanta Mishra addressed a Massive Rally at Banjkul in favor of Left Front nominated CPIM candidate Paritosh Patnaik for Kontai LS Constituency",SUNDARmyth,"['Secular', 'Brand', 'Vote4Left']",2019-05-08,Wed,1126176018736107520,1,1,0.0
Pandering to the minority is secular Every action has an equal an opposite reaction... I've never ever in my life seen TMC or gor that matter CPIM ever talk even discuss the majority forget pandering.... They must be on a very slippery slope. Bjp will eke out 20 seats.,SinhaAnshumannn,[],2019-05-08,Wed,1126172265056313350,0,0,0.07500000000000001
CPI(M on Wednesday said National Highways Authority of India (NHAI must revoke the decision to levy tax on local vehicles,ShamKesar,[],2019-05-08,Wed,1126172198517997568,1,1,0.0
Rising Kashmir CPI(M on Wednesday said National Highways Authority of India (NHAI must revoke the decision to levy tax on local vehicles,ShamKesar,[],2019-05-08,Wed,1126172063595556864,1,1,0.0
Comrade addressed public rallies at Bankura and Bishnupur in support of LF nominated CPIM candidates Comrade _amiya and Comrade Sunil Khan Defeat BJP-TMC elect Left and ensure Secular Govt at the Center #Vote4Left #LokSabhaElection2019,CPIM_WESTBENGAL,"['Vote4Left', 'LokSabhaElection2019']",2019-05-08,Wed,1126170691613519872,29,8,0.17500000000000002
I came to know about the huge fan following of Rooh Afza after it suddenly disappeared from market Can't say the same about CPIM in Bengal though.,ActualSarkar,[],2019-05-08,Wed,1126167753679708160,0,0,0.10000000000000002
Waise I think cpim and pdp both were allies in upa 1 iirc,kevin88fern,[],2019-05-08,Wed,1126195054266155008,0,0,0.0
Ya I'm from cpim and he supports pdp,AmSoDone,[],2019-05-08,Wed,1126194316307615746,1,0,0.0
Disagree He is only a pawn of RSS game plan to make a majoritarian state Advani then Modi then.... Congress &amp CPIM made BJP from 2 to 88 Hitler became Hitler due to chammberlin's appeasement policy Hope history will repeat RSS will also become extinct like NAZI,shossain35,[],2019-05-08,Wed,1126193287054802944,0,0,-0.23125
This is how Cpim leaders making kerala police obedient...Shame on these dummy police..Nobody has the guts to talk against them...(old video) _India,blundertarar,[],2019-05-08,Wed,1126190788386254848,0,0,0.0
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,KakaSankara,[],2019-05-08,Wed,1126189525842026496,0,0,-0.2
"#Secular India*#Brand West Bengal*#Vote4Left Dr.Fuad Halim,CPIM candidate in Diamond Harbor LS Constituency is fighting against TMC NO-2 Abhishek Banerjee.He has been attacked by TMC goons many times At Budge Budge,Dr Sujan Chakraborty led a gigantic Road Show in favor of Him",SUNDARmyth,"['Secular', 'Brand', 'Vote4Left']",2019-05-08,Wed,1126210228293226496,0,0,0.5
any explanation on the recent announcement on making UID and Biometric mandatory in Kerala Seems this is not in line with the position that CPIM has,RahaTamal,[],2019-05-08,Wed,1126205463672999936,0,0,0.0
Mr u r no were in the picture this time it's time for retirement for all seniors of CPIM Let new generation take over unsolicited suggestions,ArjunChhettri,[],2019-05-08,Wed,1126204049756282880,0,0,0.13636363636363635
"#Secular India*#Brand West Bengal*#Vote4Left Media's 'mythical fight between BJP &amp TMC is busted.Same media is now selling story of 'cooperation between Left &amp BJP At Jhargram,250 Tribal Families quit TMC&amp;BJP to join the campaign in favor of CPIM candidate Debolina Hembram",SUNDARmyth,"['Secular', 'Brand', 'Vote4Left']",2019-05-08,Wed,1126203649972027392,0,0,0.0
shld reply atleast to save family image Else it'll b construed authentic Choice urs why u r standing far 4m CPIM &amp TMC Corporate/lenders pressure Shall we name,Soumen2Sircar,[],2019-05-08,Wed,1126197947471810560,0,0,0.3
_NDTV Not at all ..she is not aware about Bengal reality ...even Congress might get 2 to 3 seats ...CPIM ..ONE OR TWO ...TRINAMOOL 32 TO 36.. Congress and CPIM has relevance in some parts of Bengal...now BJP might lose their 2 seats.. they can get 1 to 5 seats...,sen_shubhro,[],2019-05-08,Wed,1126195737539125248,1,0,-0.125
West Tripura Re-poll CPIM files writ petition in SC Cong to move SC on May 9,promass_002,[],2019-05-08,Wed,1126226093009035264,0,0,0.0
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,shaileshonomics,[],2019-05-08,Wed,1126225491461939200,0,0,-0.2
CPI(M files petition against EC decision of repoll in 168 polling stations Cong to follow suit,electionnewsbay,[],2019-05-08,Wed,1126224048671940608,0,0,0.0
"So what I was saying was I live in bengal Here news channel anchors &amp people who are economically privileged go nuts and say stuff like ""another day of income &amp productivity lost everytime Cpim calls for strike",SANDIPANMITRA6,[],2019-05-08,Wed,1126211003018964993,0,0,0.21818181818181814
You can lead the way in supply chain APICS Anaheim’s courses in world-leading CPIM and CSCP certifications give local talent an edge Learn More and Register Below. #Fullerton #Anaheim #Brea #Placentia #LaHabra #SantaAna,AnaheimAPICS,"['Fullerton', 'Anaheim', 'Brea', 'Placentia', 'LaHabra', 'SantaAna']",2019-05-08,Wed,1126235914580054018,0,0,0.25
"_swati Bengal is stuck between different shades of Anti Hindu parties (CPIM Cong Tried to finish us before). TMC-Jamaat will finish for being Hindoo RSS will do the same for being ""Bengali Hindoo",Aban__Ind,[],2019-05-09,Thu,1126280821260742657,1,0,0.0
After 12 years the CPI(M office in West Bengal's Nandigram reopened on April 7 ahead of the Lok Sabha election. #LokSabhaElections2019,the_hindu,['LokSabhaElections2019'],2019-05-09,Thu,1126305470334029826,6,3,0.0
_krishnan cpim is comunist is naxsl If mercedese pass by u will thrrow stone just because yu can not buy,desaipr2,[],2019-05-09,Thu,1126301232098947072,0,0,0.0
I doubt he might have voted for CPIM or ldf he is there supporter..,aneeshvkoshy,[],2019-05-09,Thu,1126321892820807681,0,0,0.0
Now after the 'Ganashakthi interview of Budhadev Bhattacharjee confirming the shift of _WESTBENGAL votes to reports that cadres silently help BJP in fight against in Bengal,keveeyes,[],2019-05-09,Thu,1126315685678739458,7,5,0.0
_hindu That's how CPIM and TMC are working.. because both of these are totally controlled by so called minorities...,aptchr,[],2019-05-09,Thu,1126312745073168385,0,0,0.0
"And the leader of those actors ,innocent is CPI M candidate..immediately he was seconded by another actor ,Mr Mukesh,who is a CPIM MLA.. hypocrisy...",drshibily,[],2019-05-09,Thu,1126308658999021568,0,0,0.5
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,ANIMESH63379881,[],2019-05-09,Thu,1126308053232435201,5,2,-0.2
“Patriotism can’t be our final spiritual shelter I will not buy glass for the price of diamonds and I will never allow patriotism to triumph over humanity as long as I live.” Rabindranath Thakhur (Letter to his friend A M Bose 1908 #Tagore #OnThisDay #RabindranathTagore,CPIM_WESTBENGAL,"['Tagore', 'OnThisDay', 'RabindranathTagore']",2019-05-09,Thu,1126335567929565184,14,5,0.021590909090909088
In an attempt to get more seats in West Bengal the BJP led by Prime Minister Modi and his right-hand man Amit Shah have been vigorously fanning the flames of religious division and animosity during their campaigning in the state Read more..,Dibyendu69,[],2019-05-09,Thu,1126327017656295424,1,1,0.3333333333333333
Collect toll tax from outsiders only CPI(M,GreaterKashmir,[],2019-05-09,Thu,1126326905244831745,4,0,0.0
CPIM and AAP should join hands in west bengal for the alternative option for people bjp Congress are not the option here for ruling party.,mustafamd2008,[],2019-05-09,Thu,1126326694724243457,0,0,0.0
"CPIM has given new slogan in bengal while helping BJP ""Unishey half Ekushey saaf""(Half in 2019 Saaf in 2021) CPM politburo member is watching nd not doing anything. _in",IYWIndia,[],2019-05-09,Thu,1126354869978185730,1,0,-0.06565656565656565
Red-Saffron Tactical Alliance in Bengal(Keeping Ideology Behind Gain 4 Saffron Lost for Red.. BJP may win 20 seat in Bengal not bcoz of its own organisational strength but bcoz of CPIM cadre who is helping BJP in ground level nd in Booth level. _WESTBENGAL,IYWIndia,[],2019-05-09,Thu,1126354866475941888,1,0,0.25
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,Leela08000308,[],2019-05-09,Thu,1126352620522655744,0,0,-0.2
Russian culture and Soviet education left a deep imprint on #Tagore Here is what he had said during his visit to #SovietUnion September 1930 (1/2 #RabindranathTagore #RabindraJayanti #RabindranathTagoreJayanti #Communism,CPIM_WESTBENGAL,"['Tagore', 'SovietUnion', 'RabindranathTagore', 'RabindraJayanti', 'RabindranathTagoreJayanti', 'Communism']",2019-05-09,Thu,1126351086481178626,15,3,0.0
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,write2ragavan,[],2019-05-09,Thu,1126347924294606848,0,0,-0.2
In Nandigram CPI(M sees green shoots after 12 years in the wilderness,DigitalSurviva1,[],2019-05-09,Thu,1126347229361524736,0,0,-0.2
_bhagat Trust me WB is going to be what UP meant for BJP in 2019 There is a tacit groundlevel support from CPIM cadre for BJP to trump Bannerjee In return BJP may help CPIM in assembly polls Only time will tell.,ash7k,[],2019-05-09,Thu,1126346707866984448,0,1,0.0
@_YogendraYadav The conversations that you are having in your head...I never said...CPIM and Forward bloc are right wing....wolf doesn't care about the opinions of the sheep ...:),JNazirS,[],2019-05-09,Thu,1126360780373278721,0,0,0.3928571428571429
CPI and CPIM are dying at National level.. Please join one of them.. This will be a good Political option for you.,Victor27402710,[],2019-05-09,Thu,1126360388260454400,0,0,0.35
@_YogendraYadav No I gave you facts you do not know about Noakhali riots You assumed CPIM and Forward bloc is Right wing Please get to know India if you truly like Gandhi Know why people disliked his ideologies Was he responsible for Netaji missing Why do people think so?,ThinkinHashtag,[],2019-05-09,Thu,1126360296535351296,0,0,0.021428571428571425
@_YogendraYadav ohhh You actually think CPIM and Forward block is right wing LOL,ThinkinHashtag,[],2019-05-09,Thu,1126358590070108161,0,0,0.361904761904762
@_YogendraYadav You think CPIM and Forward block is right wing Really?,ThinkinHashtag,[],2019-05-09,Thu,1126358208266809345,0,0,0.24285714285714285
@_YogendraYadav Go ask oldtimers of CPIM or Forward block what they felt about Gandhi.,ThinkinHashtag,[],2019-05-09,Thu,1126357022117642240,0,0,0.0
EC’s decision on Tripura election falls short of expectations Tripura CPI(M CPM moves SC,tripuranewslive,[],2019-05-09,Thu,1126387961543708672,0,0,0.0
Russian culture and Soviet education left a deep imprint on #Tagore Here is what he had said during his visit to #SovietUnion September 1930 (2/2 #RabindranathTagore #RabindraJayanti #RabindranathTagoreJayanti #Communism,CPIM_WESTBENGAL,"['Tagore', 'SovietUnion', 'RabindranathTagore', 'RabindraJayanti', 'RabindranathTagoreJayanti', 'Communism']",2019-05-09,Thu,1126381287760121856,8,5,0.0
Your data for Kerala will prove to be wrong CPIM is winning at least 12 seats here.,michael_ansif,[],2019-05-09,Thu,1126375067577987073,0,0,-0.1
"The Khangress CPI/CPIM TMC,NC TDP AAP and he likes should listen to what their daughters are going to go through when they get what they are supporting.",SunilRaina11,[],2019-05-09,Thu,1126374418693779457,0,0,0.25
_WESTBENGAL _Speak I think yes.. Mam your point ?,Amartya_13,[],2019-05-09,Thu,1126400164082569217,1,0,0.0
What is this ?? This is really disgusting Feel pity for BJP They don't have issues... cc _WESTBENGAL _Speak,Amartya_13,[],2019-05-09,Thu,1126399007687725056,12,4,-0.55
_ojha _bhagat Yes Transfer of votes from CPIM to BJP and an anti-incumbency wave against Mamata due to her anti-Hindu divisive politics.,ash7k,[],2019-05-09,Thu,1126391320853880832,0,0,-0.125
_13 _WESTBENGAL _Speak Sidhu was banned on same lines in Begusarai..Lets see here,sAbirAzhAri,[],2019-05-09,Thu,1126421177520611328,0,0,0.0
_rathee Dear Mr Karan Dalal... To generalise all baba.... Tarun Tejpal A rapist... MJAkbar...a molester Vinod dua..rapist and molester... Therefore all journalists are rapists and molesters.. All journalists are dalals of Congress and CPIM.,CABKSingh,[],2019-05-09,Thu,1126419452730363904,0,0,0.0
CPIM fights to create a positive aura in a Bengal reeling under the toxic politics of TMC-BJP,SuranjanaRb,[],2019-05-09,Thu,1126417492836925441,0,0,0.2272727272727273
_WESTBENGAL sends out positive vibes As TMC-BJP try to drag Bengal down with its violence communalism and negativity large sections of people are fighting valiantly to preserve Bengal's identity,SuranjanaRb,[],2019-05-09,Thu,1126415705199468545,0,0,0.04650072150072149
CPIM Creates Positive Vibes As gets more and more desperate and BJP puts up false bravado it is only the _WESTBENGAL and Left which is fighting robustly to keep Bengal sane and stable #Vote4Left,SuranjanaRb,['Vote4Left'],2019-05-09,Thu,1126415127580819456,0,0,0.0034090909090909037
Shanthivanam Protest against CPIM and LDF gets louder #KSEB #shanthivanam #ecology #Kerala #chiefminister #Government #political #LokSabhaElections2019 #Candidates,pennewstweet,"['KSEB', 'shanthivanam', 'ecology', 'Kerala', 'chiefminister', 'Government', 'political', 'LokSabhaElections2019', 'Candidates']",2019-05-09,Thu,1126412328906313728,0,0,0.0
Hahaha West Bengal choose Bjp but central will go from your hand So there will be remain only JHOLA same like after 34 years CPIM took Jhola and left from West Bengal.,Gabriel23306242,[],2019-05-09,Thu,1126406984708837376,3,0,0.04
Election campaign continues at Borjora under Bishnupur LS Constituency in support of LF nominated CPIM candidate Comrade Sunil Khan Defeat BJP-TMC elect Left and ensure Secular Govt at the Centre #Vote4Left #LokSabhaElections2019,CPIM_WESTBENGAL,"['Vote4Left', 'LokSabhaElections2019']",2019-05-09,Thu,1126434133918527489,4,1,0.4
..but to extrapolate it from some exceptions that the Left is helping BJP is unfair...but this going on WB media also...no media even covered that recent murder of CPIM it's a conscious effort from some houses media to make it a 2-corner battle b2in BJP &amp TMC 2/n,Arnab__G,[],2019-05-09,Thu,1126429216730431490,0,0,0.03333333333333333
"...what happened is after d defeat of 2011 some of CPIM cadre either #Even joined TMC for their opportunustic reasons,or was forced to0 joined or some were forced 2 retire from politics out of continous intimidation...now some more of CPIm cadres hv joined BJP 1/n",Arnab__G,['Even'],2019-05-09,Thu,1126428303856930816,0,0,-0.03333333333333336
...this happened just 3-4 days ago..CPIM spprtr killed by TMC...,Arnab__G,[],2019-05-09,Thu,1126427618126049281,0,0,-0.2
_WESTBENGAL EVER EXQUISITELY,prefercommunism,[],2019-05-09,Thu,1126426910232199168,0,0,1.0
Wat s dis I m shckd 2 see it If it rly hppns I wl lose my faith Hw cn sm CPIM supprt BJPs.Dis 2 parties hv compltly diametric agendas Dr leaders pls see this and stp thm frm doing this.Else dey wl ruin us. #Vote4Left #cpimforfarmers #cpimforworkers,immi26khan,"['Vote4Left', 'cpimforfarmers', 'cpimforworkers']",2019-05-09,Thu,1126425646916407296,0,0,0.0
_WESTBENGAL fights to create positive path ahead as TMC-BJP together engulf the West Bengal in negative toxic violent communal politics #Vote4Left,SuranjanaRb,['Vote4Left'],2019-05-09,Thu,1126425288257052672,0,0,-0.2909090909090909
But cleverly it does not say who it is from Can be so easily denied. The CPIM in Calcutta was also like this--they loved making women the bearers of community dishonour,sohinichat,[],2019-05-09,Thu,1126423013778382848,0,0,0.4333333333333333
#CPIM No media channel wants to tell the story of this topper from Kannur Kerala WE THE INDIAN MUST BE PROUD OF HER JAI HIND VANDEMATRAM,CHANDAN0287,['CPIM'],2019-05-08,Wed,1126160824840609792,0,0,0.5
My god shame on you pseudo liberals hypocrites if modi is divider then who's the unifier Mamta benerjee?CPIM?that elephant lady Priyanka wadra?,kartikayjoshi8,[],2019-05-11,Sat,1127100748964040704,0,0,0.0
_Speak _WESTBENGAL _surjya Depends on who is writing,dpnctl,[],2019-05-11,Sat,1127099291476975616,0,0,0.0
_Ind _in _WESTBENGAL Complaint or GARLAND ?,prao_d,[],2019-05-11,Sat,1127098295623438336,0,0,-0.3
#SueTIMEmagazine You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra?,Preetamit07,['SueTIMEmagazine'],2019-05-11,Sat,1127098144091561984,0,0,0.7
_WESTBENGAL _13 Disgusting Mr expects complete support from the Left but when it comes to West Bengal he allows all kinds of anti-Left columnists to promote BJP in the state Extremely mindless and irresponsible,SuranjanaRb,[],2019-05-11,Sat,1127095361523240960,1,1,-0.275
U should be ashamed for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta ji Chandarbabuji The Elephant Lady CPIM Abdullahji PVadraji Kejriji Rahulji,bimand1,[],2019-05-11,Sat,1127094142738132992,0,0,0.7
Putting the cart before the horse. CPIM has become irrelevant not becoz Didi defeated them Didi defeated CPIM becoz they had become irrelevant and continues to be so,richard49step,[],2019-05-11,Sat,1127093652080054272,0,0,-0.5
I have a malayali friend I'll ask him about this cpim thing in Kerala btw Kalashnikov is very popular among terrorists was also used in the Vietnam War so I was not a good thing,fried_coke,[],2019-05-11,Sat,1127090785042616320,0,0,0.215
#vote4left CPM has to come back _WESTBENGAL,PranavPr12,['vote4left'],2019-05-11,Sat,1127089744465223680,0,0,0.0
#ISupportPriyankaSharma the whole country knows about this and there's no coverage from the bengali news channels kindly take a note _WESTBENGAL,Omjyoti_m,['ISupportPriyankaSharma'],2019-05-11,Sat,1127089556757417984,3,0,0.4
I think the statement was blanket suppirt to the cpim in Kerala Which in this case is not great They should have supported winning camdidates against BJP.,nitin_andezhath,[],2019-05-11,Sat,1127088788910395392,0,0,0.04999999999999999
My answer to Should the Indian National Congress be replaced by the Communist Party of India (Marxist as the prime left-wing party of India as an alternative to the prime right-wing party BJP so that India can have BJP &amp CPIM led governments instead,thinker_habeeb,[],2019-05-11,Sat,1127086471662526465,0,0,0.0
_Speak _WESTBENGAL _surjya Truth will always find its way..just like it has now!,PanickerDipesh,[],2019-05-11,Sat,1127086219173588993,0,0,0.0
You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra?,kanhaiya0321,[],2019-05-11,Sat,1127084817734967297,0,0,0.7
INDIANEXPRESS EXPOSES FALSEHOOD THAT CPIM CADRES ARE HELPING BJP ARTICLE QUOTES SOME MAOIST SYMPATHISERS DOING THIS ALSO SPEAKS OF CPIMS DEBALINA HEMBROMS HEROIC STRUGGLE VS BJP TMC After red corridor Trinamool’s blue Jhargram sees a bit of saffron,SubhashiniAli,[],2019-05-11,Sat,1127084199901483008,6,3,0.2333333333333333
INDIANEXPRESS ARTICLE EXPOSES FALSE REPORTS OF CPIM CADRES SUPPORTING BJP.ARTICLE SAYS SOME MAOISTS ARE DOING THAT AND MENTIONS CPIMS DEBALINAHEMBROMS HEROIC BATTLEAfter red corridor Trinamool’s blue Jhargram sees a bit of saffron,SubhashiniAli,[],2019-05-11,Sat,1127083371652210689,1,1,0.10999999999999996
It's to wind up. You should be ashamed of yourself magazine for running a one-sided hit job on PM during #Elections If Mr Modi is a 'divider' who is India's unifier #MamtaBannerji Elephant Lady CPIM Omar Abdullah?,sunilkapoor8,"['Elections', 'MamtaBannerji']",2019-05-11,Sat,1127080567067926529,1,1,0.0
"You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray ,then wise men of the west to say who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra",aaryanmayur,[],2019-05-11,Sat,1127076292388458496,1,0,0.7
_mahali _Speak _WESTBENGAL _surjya Wow. so you guys have excuse ready to bash Modi if he wins. blame the EVM. typical losers reaction,Maverick_Sudeep,[],2019-05-11,Sat,1127076075752656897,1,0,0.03055555555555557
_mahali _Speak _WESTBENGAL _surjya Yes modi will win through EVM only not by people heart.,kknprasad68,[],2019-05-11,Sat,1127073936582238208,0,0,0.4
It's going on since cpim was in power Now the greed has shot up,SharrafSundeep,[],2019-05-11,Sat,1127073812409774080,0,0,0.0
_rathee magazine has turned into propoganda machine If is a 'divider tell me people of India who is India's unifier CPIM ? Looks like Mahamilawati investment in Magazine.,Souvik1804,[],2019-05-11,Sat,1127073250368843776,1,1,0.0
_Speak _WESTBENGAL _surjya Everyone Lol Atleast Now you should stop dreaming.,basant_mahali,[],2019-05-11,Sat,1127071487058276352,0,0,0.8
You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra?,RajuSin57872268,[],2019-05-11,Sat,1127070147640827904,0,0,0.7
My friend who is a CPIM supporter told me yesterday people of his party asking him to vote for BJP as they doesn't have chance to win He is a sensible person elaborate that fact But this is the current condition of WB politics.,souravrfabd,[],2019-05-11,Sat,1127068891476160513,0,0,0.43333333333333335
You should be ashamed of yourself #TIME magazine for running a one-sided hit job on PM #NarendraModi If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra,chelseamech,"['TIME', 'NarendraModi']",2019-05-11,Sat,1127067705327149056,0,0,0.7
_raghavan In some seats cpim cadre is working with bjp to defeat tmc They should have helped inc instead of bjp,Mr_mikealson,[],2019-05-11,Sat,1127067374169935873,0,0,0.0
_hp candidate Kaith is banking on the support of trade unions Anganwadi workers youths and students and is trying to present #CPIM as an alternative before voters. #vote4left,itzsamya,"['CPIM', 'vote4left']",2019-05-11,Sat,1127065274618748928,0,0,0.0
In Mandi Lok Sabha seat #CPM has fielded Daleep Kaith an SFI activist and a zila parishad member from Rampur. #vote4left _hp,itzsamya,"['CPM', 'vote4left']",2019-05-11,Sat,1127064983899009024,1,0,0.0
This is the real #GharWapsi that's on! CPIM cadre in WB jumping ship to BJP Telling how political opportunism and the allure of power trumps ideology #LokSabhaElections2019,kartikaymittal,"['GharWapsi', 'LokSabhaElections2019']",2019-05-11,Sat,1127061305578311681,0,2,0.125
Yes all CPIM moving to BJP in Bengal..,itnalogicc,[],2019-05-11,Sat,1127059054663094272,0,0,0.0
"_Speak _WESTBENGAL _surjya Headline of Time magazine cover ""India's Divider in chief very true No wonder if it was ""India's Lier in Chief""",manzoor236,[],2019-05-11,Sat,1127056399161102336,0,0,0.455
_Speak _WESTBENGAL _surjya If you are not a Bhakt and have a tiny bit of intelligence you would have done the same People gave Modi a chance because they thought he's good and he'll rise to the ocassion leaving all communal politics behind But Alas,Aekahora,[],2019-05-11,Sat,1127051701981024256,1,0,-0.020000000000000014
_Speak _WESTBENGAL _surjya He doesn't own Time He has just written the article Must've been approved by editor in chief since on cover If for election why after 5 phases And if somebody can vote just by seeing a magazine cover then they deserve Modi,Aekahora,[],2019-05-11,Sat,1127050594848370688,0,0,0.6
SC rejects priority hearing on fresh poll demand of Tripura CPI(M,tripuranewslive,[],2019-05-11,Sat,1127048456676233216,0,0,0.3
Please don't give attention to CPIM They are nobody.,ivishnukn,[],2019-05-11,Sat,1127045248117460993,0,0,0.0
You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra?,VU3UJM,[],2019-05-11,Sat,1127044556417949696,0,0,0.7
. You should be ashamed of yourself TIME magazine for running a one-sided hit job on PM NarendraModi If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra,IslamsLies,[],2019-05-11,Sat,1127044166024871936,1,4,0.7
You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra?,prasantk2,[],2019-05-11,Sat,1127043985862610946,1,0,0.7
"TBH we always had a saying in Bengali against CPIM ""Poite pora communist (A communist who wears sacred thread That is to say the upper caste religious composition of the CPIM was always under scrutiny A matter of time before they switched side",ujaanghosh,[],2019-05-11,Sat,1127043573491412992,0,0,0.0
history of Bengal _WESTBENGAL &amp Kerala no different Cannore trained,msreeni,[],2019-05-11,Sat,1127042363702906880,1,0,0.0
You should be ashamed of yourself magazine for running a one-sided hit job on PM If Mr Modi is a 'divider pray tell me o wise men of the west who is India's unifier Mamta Bannerji The Elephant Lady CPIM Omar Abdullah Priyanka Vadra,TarekFatah,[],2019-05-11,Sat,1127037350377402375,13173,5540,0.7
